,RSSI_FG,POS
5729,"(0, -52.0, -64.0, 0)","[9, 8]"
5730,"(0, -52.0, -63.0, 0)","[9, 8]"
5731,"(0, -50.0, -67.0, 0)","[9, 8]"
5732,"(0, -50.0, -65.0, 0)","[9, 8]"
5733,"(0, -50.0, -64.0, 0)","[9, 8]"
5734,"(0, -50.0, -63.0, 0)","[9, 8]"
5735,"(0, -51.0, -67.0, 0)","[9, 8]"
5736,"(0, -51.0, -65.0, 0)","[9, 8]"
5737,"(0, -51.0, -64.0, 0)","[9, 8]"
5738,"(0, -51.0, -63.0, 0)","[9, 8]"
5739,"(-61.0, 0, -61.0, 0)","[9, 8]"
5740,"(-55.0, 0, -61.0, 0)","[9, 8]"
5741,"(0, -57.0, 0, 0)","[9, 8]"
5742,"(0, -57.0, -66.0, 0)","[9, 8]"
5743,"(0, -50.0, -66.0, 0)","[9, 8]"
5744,"(0, -52.0, 0, -59.0)","[9, 8]"
5745,"(0, -56.0, 0, -59.0)","[9, 8]"
5746,"(0, -50.0, 0, -59.0)","[9, 8]"
5747,"(0, -52.0, -65.0, 0)","[9, 8]"
5748,"(0, -52.0, -63.0, 0)","[9, 8]"
5749,"(-62.0, -56.0, 0, 0)","[9, 8]"
5750,"(-60.0, 0, -65.0, 0)","[9, 8]"
5751,"(-57.0, -50.0, -65.0, 0)","[9, 8]"
5752,"(-57.0, -50.0, -62.0, 0)","[9, 8]"
5753,"(-57.0, -51.0, -65.0, 0)","[9, 8]"
5754,"(-57.0, -51.0, -62.0, 0)","[9, 8]"
5755,"(-60.0, 0, 0, -76.0)","[9, 8]"
5756,"(-60.0, 0, 0, -59.0)","[9, 8]"
5757,"(-62.0, 0, 0, -76.0)","[9, 8]"
5758,"(-62.0, 0, 0, -59.0)","[9, 8]"
5759,"(0, -49.0, -66.0, 0)","[9, 8]"
5760,"(-60.0, 0, -62.0, 0)","[9, 8]"
5761,"(-60.0, 0, -63.0, 0)","[9, 8]"
5762,"(0, -53.0, 0, 0)","[9, 8]"
5763,"(-59.0, 0, 0, -60.0)","[9, 8]"
5764,"(-63.0, 0, 0, -61.0)","[9, 8]"
5765,"(-61.0, 0, -62.0, 0)","[9, 8]"
5766,"(-61.0, 0, -63.0, 0)","[9, 8]"
5767,"(0, 0, -64.0, 0)","[9, 8]"
5768,"(-59.0, -49.0, 0, 0)","[9, 8]"
5769,"(-59.0, -50.0, 0, 0)","[9, 8]"
5770,"(-59.0, -52.0, 0, -59.0)","[9, 8]"
5771,"(-59.0, -53.0, 0, -59.0)","[9, 8]"
5772,"(-59.0, -57.0, 0, -59.0)","[9, 8]"
5773,"(-62.0, -52.0, 0, -59.0)","[9, 8]"
5774,"(-62.0, -53.0, 0, -59.0)","[9, 8]"
5775,"(-62.0, -57.0, 0, -59.0)","[9, 8]"
5776,"(-57.0, -52.0, 0, -59.0)","[9, 8]"
5777,"(-57.0, -53.0, 0, -59.0)","[9, 8]"
5778,"(-57.0, -57.0, 0, -59.0)","[9, 8]"
5779,"(0, -57.0, -64.0, 0)","[9, 8]"
5780,"(-57.0, -50.0, 0, -59.0)","[9, 8]"
5781,"(-60.0, -50.0, 0, -59.0)","[9, 8]"
5782,"(-60.0, -50.0, -63.0, -60.0)","[9, 8]"
5783,"(-60.0, -50.0, -63.0, -66.0)","[9, 8]"
5784,"(-60.0, -51.0, -63.0, -60.0)","[9, 8]"
5785,"(-60.0, -51.0, -63.0, -66.0)","[9, 8]"
5786,"(-60.0, -49.0, -63.0, -60.0)","[9, 8]"
5787,"(-60.0, -49.0, -63.0, -66.0)","[9, 8]"
5788,"(-56.0, -51.0, 0, -60.0)","[9, 8]"
5789,"(-56.0, -57.0, 0, -60.0)","[9, 8]"
5790,"(-56.0, -49.0, 0, -60.0)","[9, 8]"
5791,"(-62.0, -51.0, 0, -60.0)","[9, 8]"
5792,"(-62.0, -57.0, 0, -60.0)","[9, 8]"
5793,"(-62.0, -49.0, 0, -60.0)","[9, 8]"
5794,"(-62.0, -50.0, -63.0, 0)","[9, 8]"
5795,"(-56.0, -50.0, -63.0, 0)","[9, 8]"
5796,"(0, -57.0, -65.0, -65.0)","[9, 8]"
5797,"(0, -57.0, -64.0, -65.0)","[9, 8]"
5798,"(0, -49.0, -65.0, -65.0)","[9, 8]"
5799,"(0, -49.0, -64.0, -65.0)","[9, 8]"
5800,"(-56.0, 0, 0, -65.0)","[9, 8]"
5801,"(-62.0, -56.0, -64.0, 0)","[9, 8]"
5802,"(-57.0, -51.0, -65.0, -59.0)","[9, 8]"
5803,"(-55.0, -56.0, -62.0, -60.0)","[9, 8]"
5804,"(-55.0, -47.0, -62.0, -60.0)","[9, 8]"
5805,"(-61.0, -50.0, 0, -59.0)","[9, 8]"
5806,"(-61.0, -56.0, 0, -59.0)","[9, 8]"
5807,"(-59.0, -50.0, 0, -59.0)","[9, 8]"
5808,"(-59.0, -56.0, 0, -59.0)","[9, 8]"
5809,"(0, -56.0, 0, 0)","[9, 8]"
5810,"(0, -56.0, 0, 0)","[9, 8]"
5811,"(0, -50.0, 0, 0)","[9, 8]"
5812,"(-57.0, -50.0, -64.0, -70.0)","[9, 8]"
5813,"(-57.0, -50.0, -64.0, -60.0)","[9, 8]"
5814,"(-58.0, -50.0, -64.0, -70.0)","[9, 8]"
5815,"(-58.0, -50.0, -64.0, -60.0)","[9, 8]"
5816,"(0, 0, -64.0, 0)","[9, 8]"
5817,"(0, 0, -63.0, 0)","[9, 8]"
5818,"(-62.0, -52.0, -63.0, 0)","[9, 8]"
5819,"(-62.0, -52.0, -62.0, 0)","[9, 8]"
5820,"(-62.0, -50.0, -63.0, 0)","[9, 8]"
5821,"(-62.0, -50.0, -62.0, 0)","[9, 8]"
5822,"(-62.0, -57.0, -63.0, 0)","[9, 8]"
5823,"(-62.0, -57.0, -62.0, 0)","[9, 8]"
5824,"(-59.0, -52.0, -63.0, 0)","[9, 8]"
5825,"(-59.0, -52.0, -62.0, 0)","[9, 8]"
5826,"(-59.0, -50.0, -63.0, 0)","[9, 8]"
5827,"(-59.0, -50.0, -62.0, 0)","[9, 8]"
5828,"(-59.0, -57.0, -63.0, 0)","[9, 8]"
5829,"(-59.0, -57.0, -62.0, 0)","[9, 8]"
5830,"(-57.0, -53.0, 0, 0)","[9, 8]"
5831,"(-62.0, -50.0, -64.0, -72.0)","[9, 8]"
5832,"(-62.0, -50.0, -66.0, -72.0)","[9, 8]"
5833,"(-62.0, -52.0, -64.0, -72.0)","[9, 8]"
5834,"(-62.0, -52.0, -66.0, -72.0)","[9, 8]"
5835,"(-62.0, -56.0, -64.0, -72.0)","[9, 8]"
5836,"(-62.0, -56.0, -66.0, -72.0)","[9, 8]"
5837,"(0, -51.0, -66.0, -60.0)","[9, 8]"
5838,"(0, -56.0, -66.0, -60.0)","[9, 8]"
5839,"(0, -50.0, 0, -59.0)","[9, 8]"
5840,"(0, -51.0, 0, -61.0)","[9, 8]"
5841,"(-57.0, -56.0, -66.0, 0)","[9, 8]"
5842,"(-57.0, -56.0, -63.0, -60.0)","[9, 8]"
5843,"(-57.0, -56.0, -65.0, -60.0)","[9, 8]"
5844,"(-57.0, -56.0, -64.0, -60.0)","[9, 8]"
5845,"(-57.0, -50.0, -63.0, -60.0)","[9, 8]"
5846,"(-57.0, -50.0, -65.0, -60.0)","[9, 8]"
5847,"(-57.0, -50.0, -64.0, -60.0)","[9, 8]"
5848,"(-62.0, -56.0, -63.0, -60.0)","[9, 8]"
5849,"(-62.0, -56.0, -65.0, -60.0)","[9, 8]"
5850,"(-62.0, -56.0, -64.0, -60.0)","[9, 8]"
5851,"(-62.0, -50.0, -63.0, -60.0)","[9, 8]"
5852,"(-62.0, -50.0, -65.0, -60.0)","[9, 8]"
5853,"(-62.0, -50.0, -64.0, -60.0)","[9, 8]"
5854,"(0, -50.0, -64.0, -71.0)","[9, 8]"
5855,"(0, -50.0, -63.0, -71.0)","[9, 8]"
5856,"(0, -56.0, -64.0, -71.0)","[9, 8]"
5857,"(0, -56.0, -63.0, -71.0)","[9, 8]"
5858,"(-62.0, -51.0, 0, 0)","[9, 8]"
5859,"(-62.0, 0, -64.0, 0)","[9, 8]"
5860,"(-57.0, 0, -64.0, 0)","[9, 8]"
5861,"(-63.0, 0, -64.0, 0)","[9, 8]"
5862,"(-61.0, -56.0, -63.0, -60.0)","[9, 8]"
5863,"(-61.0, -56.0, -63.0, -69.0)","[9, 8]"
5864,"(-61.0, -56.0, -64.0, -60.0)","[9, 8]"
5865,"(-61.0, -56.0, -64.0, -69.0)","[9, 8]"
5866,"(-61.0, -50.0, -63.0, -60.0)","[9, 8]"
5867,"(-61.0, -50.0, -63.0, -69.0)","[9, 8]"
5868,"(-61.0, -50.0, -64.0, -60.0)","[9, 8]"
5869,"(-61.0, -50.0, -64.0, -69.0)","[9, 8]"
5870,"(-57.0, -56.0, -63.0, -60.0)","[9, 8]"
5871,"(-57.0, -56.0, -63.0, -69.0)","[9, 8]"
5872,"(-57.0, -56.0, -64.0, -60.0)","[9, 8]"
5873,"(-57.0, -56.0, -64.0, -69.0)","[9, 8]"
5874,"(-57.0, -50.0, -63.0, -60.0)","[9, 8]"
5875,"(-57.0, -50.0, -63.0, -69.0)","[9, 8]"
5876,"(-57.0, -50.0, -64.0, -60.0)","[9, 8]"
5877,"(-57.0, -50.0, -64.0, -69.0)","[9, 8]"
5878,"(-58.0, -56.0, -63.0, -60.0)","[9, 8]"
5879,"(-58.0, -56.0, -63.0, -69.0)","[9, 8]"
5880,"(-58.0, -56.0, -64.0, -60.0)","[9, 8]"
5881,"(-58.0, -56.0, -64.0, -69.0)","[9, 8]"
5882,"(-58.0, -50.0, -63.0, -60.0)","[9, 8]"
5883,"(-58.0, -50.0, -63.0, -69.0)","[9, 8]"
5884,"(-58.0, -50.0, -64.0, -60.0)","[9, 8]"
5885,"(-58.0, -50.0, -64.0, -69.0)","[9, 8]"
5886,"(-62.0, -56.0, -63.0, -60.0)","[9, 8]"
5887,"(-62.0, -56.0, -63.0, -69.0)","[9, 8]"
5888,"(-62.0, -56.0, -64.0, -60.0)","[9, 8]"
5889,"(-62.0, -56.0, -64.0, -69.0)","[9, 8]"
5890,"(-62.0, -50.0, -63.0, -60.0)","[9, 8]"
5891,"(-62.0, -50.0, -63.0, -69.0)","[9, 8]"
5892,"(-62.0, -50.0, -64.0, -60.0)","[9, 8]"
5893,"(-62.0, -50.0, -64.0, -69.0)","[9, 8]"
5894,"(-63.0, 0, -63.0, -61.0)","[9, 8]"
5895,"(-59.0, 0, -64.0, 0)","[9, 8]"
5896,"(-56.0, 0, 0, 0)","[9, 8]"
5897,"(-62.0, 0, 0, 0)","[9, 8]"
5898,"(-56.0, -52.0, -64.0, 0)","[9, 8]"
5899,"(-56.0, -51.0, -64.0, 0)","[9, 8]"
5900,"(-56.0, -56.0, -64.0, 0)","[9, 8]"
5901,"(0, -50.0, -64.0, -75.0)","[9, 8]"
5902,"(0, 0, -63.0, -66.0)","[9, 8]"
5903,"(0, -56.0, -63.0, -60.0)","[9, 8]"
5904,"(0, -47.0, -63.0, -60.0)","[9, 8]"
5905,"(0, -51.0, -63.0, -60.0)","[9, 8]"
5906,"(0, -50.0, -64.0, 0)","[9, 8]"
5907,"(-59.0, 0, -64.0, -59.0)","[9, 8]"
5908,"(-63.0, -51.0, -64.0, -60.0)","[9, 8]"
5909,"(-56.0, -56.0, -61.0, 0)","[9, 8]"
5910,"(-56.0, -52.0, -61.0, 0)","[9, 8]"
5911,"(-57.0, -56.0, -61.0, 0)","[9, 8]"
5912,"(-57.0, -52.0, -61.0, 0)","[9, 8]"
5913,"(-58.0, -56.0, 0, 0)","[9, 8]"
5914,"(-57.0, -56.0, -64.0, 0)","[9, 8]"
5915,"(-57.0, -51.0, -64.0, 0)","[9, 8]"
5916,"(0, 0, -62.0, -71.0)","[9, 8]"
5917,"(0, 0, -65.0, -71.0)","[9, 8]"
5918,"(0, 0, -63.0, -71.0)","[9, 8]"
5919,"(-57.0, -51.0, -63.0, -68.0)","[9, 8]"
5920,"(-57.0, -51.0, -63.0, -60.0)","[9, 8]"
5921,"(-57.0, -51.0, -64.0, -68.0)","[9, 8]"
5922,"(-57.0, -51.0, -64.0, -60.0)","[9, 8]"
5923,"(-57.0, -51.0, -66.0, -68.0)","[9, 8]"
5924,"(-57.0, -51.0, -66.0, -60.0)","[9, 8]"
5925,"(-57.0, -50.0, -63.0, -68.0)","[9, 8]"
5926,"(-57.0, -50.0, -63.0, -60.0)","[9, 8]"
5927,"(-57.0, -50.0, -64.0, -68.0)","[9, 8]"
5928,"(-57.0, -50.0, -64.0, -60.0)","[9, 8]"
5929,"(-57.0, -50.0, -66.0, -68.0)","[9, 8]"
5930,"(-57.0, -50.0, -66.0, -60.0)","[9, 8]"
5931,"(-63.0, -51.0, -63.0, -68.0)","[9, 8]"
5932,"(-63.0, -51.0, -63.0, -60.0)","[9, 8]"
5933,"(-63.0, -51.0, -64.0, -68.0)","[9, 8]"
5934,"(-63.0, -51.0, -64.0, -60.0)","[9, 8]"
5935,"(-63.0, -51.0, -66.0, -68.0)","[9, 8]"
5936,"(-63.0, -51.0, -66.0, -60.0)","[9, 8]"
5937,"(-63.0, -50.0, -63.0, -68.0)","[9, 8]"
5938,"(-63.0, -50.0, -63.0, -60.0)","[9, 8]"
5939,"(-63.0, -50.0, -64.0, -68.0)","[9, 8]"
5940,"(-63.0, -50.0, -64.0, -60.0)","[9, 8]"
5941,"(-63.0, -50.0, -66.0, -68.0)","[9, 8]"
5942,"(-63.0, -50.0, -66.0, -60.0)","[9, 8]"
5943,"(-55.0, -61.0, 0, -62.0)","[9, 8]"
5944,"(-55.0, -61.0, 0, -61.0)","[9, 8]"
5945,"(-55.0, -53.0, 0, -62.0)","[9, 8]"
5946,"(-55.0, -53.0, 0, -61.0)","[9, 8]"
5947,"(0, 0, -57.0, 0)","[9, 8]"
5948,"(-57.0, -58.0, -55.0, -66.0)","[9, 8]"
5949,"(-57.0, -58.0, -58.0, -66.0)","[9, 8]"
5950,"(-57.0, -58.0, -57.0, -66.0)","[9, 8]"
5951,"(-57.0, -54.0, -55.0, -66.0)","[9, 8]"
5952,"(-57.0, -54.0, -58.0, -66.0)","[9, 8]"
5953,"(-57.0, -54.0, -57.0, -66.0)","[9, 8]"
5954,"(-57.0, -53.0, -55.0, -66.0)","[9, 8]"
5955,"(-57.0, -53.0, -58.0, -66.0)","[9, 8]"
5956,"(-57.0, -53.0, -57.0, -66.0)","[9, 8]"
5957,"(-61.0, -58.0, -55.0, -66.0)","[9, 8]"
5958,"(-61.0, -58.0, -58.0, -66.0)","[9, 8]"
5959,"(-61.0, -58.0, -57.0, -66.0)","[9, 8]"
5960,"(-61.0, -54.0, -55.0, -66.0)","[9, 8]"
5961,"(-61.0, -54.0, -58.0, -66.0)","[9, 8]"
5962,"(-61.0, -54.0, -57.0, -66.0)","[9, 8]"
5963,"(-61.0, -53.0, -55.0, -66.0)","[9, 8]"
5964,"(-61.0, -53.0, -58.0, -66.0)","[9, 8]"
5965,"(-61.0, -53.0, -57.0, -66.0)","[9, 8]"
5966,"(-58.0, -58.0, -55.0, -66.0)","[9, 8]"
5967,"(-58.0, -58.0, -58.0, -66.0)","[9, 8]"
5968,"(-58.0, -58.0, -57.0, -66.0)","[9, 8]"
5969,"(-58.0, -54.0, -55.0, -66.0)","[9, 8]"
5970,"(-58.0, -54.0, -58.0, -66.0)","[9, 8]"
5971,"(-58.0, -54.0, -57.0, -66.0)","[9, 8]"
5972,"(-58.0, -53.0, -55.0, -66.0)","[9, 8]"
5973,"(-58.0, -53.0, -58.0, -66.0)","[9, 8]"
5974,"(-58.0, -53.0, -57.0, -66.0)","[9, 8]"
5975,"(0, 0, -57.0, 0)","[9, 8]"
5976,"(0, 0, -62.0, 0)","[9, 8]"
5977,"(0, 0, -68.0, 0)","[9, 8]"
5978,"(-56.0, 0, -65.0, 0)","[9, 8]"
5979,"(-56.0, 0, -64.0, 0)","[9, 8]"
5980,"(0, -59.0, 0, 0)","[9, 8]"
5981,"(0, -52.0, 0, 0)","[9, 8]"
5982,"(0, -53.0, -63.0, 0)","[9, 8]"
5983,"(0, -53.0, -61.0, 0)","[9, 8]"
5984,"(-56.0, -53.0, -54.0, 0)","[9, 8]"
5985,"(-59.0, -53.0, -54.0, 0)","[9, 8]"
5986,"(-56.0, -53.0, 0, 0)","[9, 8]"
5987,"(-55.0, 0, -56.0, 0)","[9, 8]"
5988,"(-55.0, 0, -58.0, 0)","[9, 8]"
5989,"(-56.0, 0, -56.0, 0)","[9, 8]"
5990,"(-56.0, 0, -58.0, 0)","[9, 8]"
5991,"(-55.0, -53.0, 0, -74.0)","[9, 8]"
5992,"(-55.0, -57.0, 0, -74.0)","[9, 8]"
5993,"(-55.0, -62.0, 0, -74.0)","[9, 8]"
5994,"(-56.0, -53.0, 0, -74.0)","[9, 8]"
5995,"(-56.0, -57.0, 0, -74.0)","[9, 8]"
5996,"(-56.0, -62.0, 0, -74.0)","[9, 8]"
5997,"(-56.0, -56.0, -56.0, 0)","[9, 8]"
5998,"(-58.0, -62.0, -57.0, 0)","[9, 8]"
5999,"(-55.0, -62.0, -57.0, 0)","[9, 8]"
6000,"(-56.0, -62.0, 0, -60.0)","[9, 8]"
6001,"(-58.0, -62.0, 0, -60.0)","[9, 8]"
6002,"(-56.0, -56.0, -59.0, -62.0)","[9, 8]"
6003,"(-56.0, -61.0, -59.0, -62.0)","[9, 8]"
6004,"(-55.0, -56.0, -59.0, -62.0)","[9, 8]"
6005,"(-55.0, -61.0, -59.0, -62.0)","[9, 8]"
6006,"(-56.0, 0, -57.0, 0)","[9, 8]"
6007,"(0, 0, -57.0, 0)","[9, 8]"
6008,"(-57.0, -55.0, 0, -62.0)","[9, 8]"
6009,"(-59.0, -57.0, -58.0, 0)","[9, 8]"
6010,"(-55.0, -57.0, -58.0, 0)","[9, 8]"
6011,"(-56.0, 0, 0, 0)","[9, 8]"
6012,"(-55.0, 0, 0, 0)","[9, 8]"
6013,"(-55.0, -57.0, -58.0, -63.0)","[9, 8]"
6014,"(-55.0, -57.0, -59.0, -63.0)","[9, 8]"
6015,"(-55.0, -57.0, -57.0, -63.0)","[9, 8]"
6016,"(-55.0, -53.0, -58.0, -63.0)","[9, 8]"
6017,"(-55.0, -53.0, -59.0, -63.0)","[9, 8]"
6018,"(-55.0, -53.0, -57.0, -63.0)","[9, 8]"
6019,"(-55.0, -54.0, -58.0, -63.0)","[9, 8]"
6020,"(-55.0, -54.0, -59.0, -63.0)","[9, 8]"
6021,"(-55.0, -54.0, -57.0, -63.0)","[9, 8]"
6022,"(-57.0, -57.0, -58.0, -63.0)","[9, 8]"
6023,"(-57.0, -57.0, -59.0, -63.0)","[9, 8]"
6024,"(-57.0, -57.0, -57.0, -63.0)","[9, 8]"
6025,"(-57.0, -53.0, -58.0, -63.0)","[9, 8]"
6026,"(-57.0, -53.0, -59.0, -63.0)","[9, 8]"
6027,"(-57.0, -53.0, -57.0, -63.0)","[9, 8]"
6028,"(-57.0, -54.0, -58.0, -63.0)","[9, 8]"
6029,"(-57.0, -54.0, -59.0, -63.0)","[9, 8]"
6030,"(-57.0, -54.0, -57.0, -63.0)","[9, 8]"
6031,"(0, -62.0, 0, 0)","[9, 8]"
6032,"(0, -56.0, -56.0, 0)","[9, 8]"
6033,"(0, -56.0, -59.0, 0)","[9, 8]"
6034,"(0, -55.0, -56.0, 0)","[9, 8]"
6035,"(0, -55.0, -59.0, 0)","[9, 8]"
6036,"(0, -57.0, 0, 0)","[9, 8]"
6037,"(0, -62.0, 0, 0)","[9, 8]"
6038,"(0, -56.0, 0, 0)","[9, 8]"
6039,"(0, -57.0, 0, -63.0)","[9, 8]"
6040,"(-57.0, -53.0, -56.0, 0)","[9, 8]"
6041,"(-57.0, -53.0, -58.0, 0)","[9, 8]"
6042,"(-57.0, -57.0, -56.0, 0)","[9, 8]"
6043,"(-57.0, -57.0, -58.0, 0)","[9, 8]"
6044,"(-58.0, -53.0, -56.0, 0)","[9, 8]"
6045,"(-58.0, -53.0, -58.0, 0)","[9, 8]"
6046,"(-58.0, -57.0, -56.0, 0)","[9, 8]"
6047,"(-58.0, -57.0, -58.0, 0)","[9, 8]"
6048,"(-57.0, -62.0, -57.0, 0)","[9, 8]"
6049,"(-57.0, -54.0, -57.0, 0)","[9, 8]"
6050,"(-57.0, -63.0, -56.0, -62.0)","[9, 8]"
6051,"(-57.0, -56.0, -56.0, -62.0)","[9, 8]"
6052,"(-55.0, -63.0, -56.0, -62.0)","[9, 8]"
6053,"(-55.0, -56.0, -56.0, -62.0)","[9, 8]"
6054,"(-58.0, -63.0, -56.0, -62.0)","[9, 8]"
6055,"(-58.0, -56.0, -56.0, -62.0)","[9, 8]"
6056,"(0, -63.0, -56.0, -63.0)","[9, 8]"
6057,"(0, -63.0, -59.0, -63.0)","[9, 8]"
6058,"(0, -63.0, -55.0, -63.0)","[9, 8]"
6059,"(0, -56.0, -56.0, -63.0)","[9, 8]"
6060,"(0, -56.0, -59.0, -63.0)","[9, 8]"
6061,"(0, -56.0, -55.0, -63.0)","[9, 8]"
6062,"(0, -63.0, -57.0, 0)","[9, 8]"
6063,"(-56.0, -56.0, -57.0, 0)","[9, 8]"
6064,"(-56.0, -56.0, -59.0, 0)","[9, 8]"
6065,"(-56.0, -57.0, -57.0, 0)","[9, 8]"
6066,"(-56.0, -57.0, -59.0, 0)","[9, 8]"
6067,"(-56.0, -53.0, -57.0, 0)","[9, 8]"
6068,"(-56.0, -53.0, -59.0, 0)","[9, 8]"
6069,"(-55.0, 0, 0, 0)","[9, 8]"
6070,"(0, 0, -56.0, 0)","[9, 8]"
6071,"(0, -53.0, 0, 0)","[9, 8]"
6072,"(-57.0, -57.0, -58.0, -62.0)","[9, 8]"
6073,"(-57.0, -57.0, -59.0, -62.0)","[9, 8]"
6074,"(0, -57.0, 0, 0)","[9, 8]"
6075,"(0, 0, -57.0, 0)","[9, 8]"
6076,"(-56.0, -63.0, -56.0, -62.0)","[9, 8]"
6077,"(-56.0, -63.0, -57.0, -62.0)","[9, 8]"
6078,"(0, -63.0, -56.0, -62.0)","[9, 8]"
6079,"(-57.0, -57.0, -56.0, 0)","[9, 8]"
6080,"(-57.0, -57.0, -58.0, 0)","[9, 8]"
6081,"(-57.0, 0, -57.0, 0)","[9, 8]"
6082,"(-57.0, -56.0, 0, -62.0)","[9, 8]"
6083,"(-57.0, -56.0, 0, -63.0)","[9, 8]"
6084,"(0, -52.0, 0, 0)","[9, 8]"
6085,"(-55.0, -57.0, -56.0, -62.0)","[9, 8]"
6086,"(-55.0, -57.0, -56.0, -60.0)","[9, 8]"
6087,"(-55.0, -57.0, -58.0, -62.0)","[9, 8]"
6088,"(-55.0, -57.0, -58.0, -60.0)","[9, 8]"
6089,"(-55.0, -57.0, -57.0, -62.0)","[9, 8]"
6090,"(-55.0, -57.0, -57.0, -60.0)","[9, 8]"
6091,"(-55.0, -56.0, -56.0, -62.0)","[9, 8]"
6092,"(-55.0, -56.0, -56.0, -60.0)","[9, 8]"
6093,"(-55.0, -56.0, -58.0, -62.0)","[9, 8]"
6094,"(-55.0, -56.0, -58.0, -60.0)","[9, 8]"
6095,"(-55.0, -56.0, -57.0, -62.0)","[9, 8]"
6096,"(-55.0, -56.0, -57.0, -60.0)","[9, 8]"
6097,"(-55.0, -63.0, -56.0, -62.0)","[9, 8]"
6098,"(-55.0, -63.0, -56.0, -60.0)","[9, 8]"
6099,"(-55.0, -63.0, -58.0, -62.0)","[9, 8]"
6100,"(-55.0, -63.0, -58.0, -60.0)","[9, 8]"
6101,"(-55.0, -63.0, -57.0, -62.0)","[9, 8]"
6102,"(-55.0, -63.0, -57.0, -60.0)","[9, 8]"
6103,"(-56.0, -57.0, -56.0, -62.0)","[9, 8]"
6104,"(-56.0, -57.0, -56.0, -60.0)","[9, 8]"
6105,"(-56.0, -57.0, -58.0, -62.0)","[9, 8]"
6106,"(-56.0, -57.0, -58.0, -60.0)","[9, 8]"
6107,"(-56.0, -57.0, -57.0, -62.0)","[9, 8]"
6108,"(-56.0, -57.0, -57.0, -60.0)","[9, 8]"
6109,"(-56.0, -56.0, -56.0, -62.0)","[9, 8]"
6110,"(-56.0, -56.0, -56.0, -60.0)","[9, 8]"
6111,"(-56.0, -56.0, -58.0, -62.0)","[9, 8]"
6112,"(-56.0, -56.0, -58.0, -60.0)","[9, 8]"
6113,"(-56.0, -56.0, -57.0, -62.0)","[9, 8]"
6114,"(-56.0, -56.0, -57.0, -60.0)","[9, 8]"
6115,"(-56.0, -63.0, -56.0, -62.0)","[9, 8]"
6116,"(-56.0, -63.0, -56.0, -60.0)","[9, 8]"
6117,"(-56.0, -63.0, -58.0, -62.0)","[9, 8]"
6118,"(-56.0, -63.0, -58.0, -60.0)","[9, 8]"
6119,"(-56.0, -63.0, -57.0, -62.0)","[9, 8]"
6120,"(-56.0, -63.0, -57.0, -60.0)","[9, 8]"
6121,"(-56.0, -62.0, -56.0, 0)","[9, 8]"
6122,"(-55.0, 0, 0, -63.0)","[9, 8]"
6123,"(-55.0, -56.0, -57.0, 0)","[9, 8]"
6124,"(-56.0, -58.0, -57.0, -73.0)","[9, 8]"
6125,"(-56.0, -57.0, -57.0, -73.0)","[9, 8]"
6126,"(-54.0, 0, -60.0, 0)","[9, 8]"
6127,"(0, -63.0, -57.0, 0)","[9, 8]"
6128,"(-56.0, 0, -59.0, 0)","[9, 8]"
6129,"(-55.0, 0, -59.0, 0)","[9, 8]"
6130,"(-56.0, -62.0, -57.0, 0)","[9, 8]"
6131,"(-56.0, -57.0, -57.0, 0)","[9, 8]"
6132,"(-55.0, 0, 0, 0)","[9, 8]"
6133,"(-58.0, -54.0, -57.0, 0)","[9, 8]"
6134,"(-58.0, -54.0, -55.0, 0)","[9, 8]"
6135,"(-58.0, -57.0, -57.0, 0)","[9, 8]"
6136,"(-58.0, -57.0, -55.0, 0)","[9, 8]"
6137,"(-57.0, -53.0, -57.0, 0)","[9, 8]"
6138,"(-57.0, -53.0, -58.0, 0)","[9, 8]"
6139,"(-57.0, -53.0, -56.0, 0)","[9, 8]"
6140,"(-57.0, -54.0, -59.0, 0)","[9, 8]"
6141,"(-57.0, -54.0, -57.0, 0)","[9, 8]"
6142,"(-55.0, -54.0, -59.0, 0)","[9, 8]"
6143,"(-55.0, -54.0, -57.0, 0)","[9, 8]"
6144,"(-56.0, -54.0, -59.0, 0)","[9, 8]"
6145,"(-56.0, -54.0, -57.0, 0)","[9, 8]"
6146,"(-56.0, -50.0, -58.0, 0)","[9, 8]"
6147,"(-56.0, 0, -56.0, 0)","[9, 8]"
6148,"(-56.0, -62.0, -57.0, 0)","[9, 8]"
6149,"(-56.0, -57.0, -57.0, 0)","[9, 8]"
6150,"(-56.0, -57.0, -58.0, 0)","[9, 8]"
6151,"(-56.0, -57.0, -56.0, 0)","[9, 8]"
6152,"(-56.0, -62.0, -59.0, 0)","[9, 8]"
6153,"(-56.0, -57.0, -59.0, 0)","[9, 8]"
6154,"(-57.0, -63.0, -56.0, -73.0)","[9, 8]"
6155,"(-58.0, -63.0, -56.0, -73.0)","[9, 8]"
6156,"(-57.0, -56.0, -57.0, 0)","[9, 8]"
6157,"(-57.0, -53.0, -57.0, 0)","[9, 8]"
6158,"(0, 0, -58.0, 0)","[9, 8]"
6159,"(0, -54.0, -58.0, 0)","[9, 8]"
6160,"(0, -54.0, -57.0, 0)","[9, 8]"
6161,"(0, -62.0, -58.0, 0)","[9, 8]"
6162,"(0, -62.0, -57.0, 0)","[9, 8]"
6163,"(0, -56.0, -58.0, 0)","[9, 8]"
6164,"(0, -56.0, -57.0, 0)","[9, 8]"
6165,"(0, -57.0, -57.0, -76.0)","[9, 8]"
